business date,sedol,isin,figi,ticker,bbgid,name,offer rate,bid rate,last rate,crowding,short interest,shortinterestnotional,shortinterestpct,s3float,s3sipctfloat,indicativeavailability,s3utilization,daystocover10day,daystocover30day,daystocover90day,original si,close
03/06/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,4621490.06,1.99E+09,0.0121,3.86E+08,0.012,1.22E+08,0.36,2.427457171,2.133152609,2.133152609,5491929,436.59
04/06/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,4756698.05,2.08E+09,0.0125,3.86E+08,0.0123,1.22E+08,0.51,2.370232165,2.142963744,2.142963744,5514399.5,430.78
05/06/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,-0.01,4545482.97,1.96E+09,0.0119,3.86E+08,0.0118,1.22E+08,0.48,1.958673987,2.208026438,2.208026438,5449819,426.95
08/06/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,4571705.31,1.95E+09,0.012,3.86E+08,0.0119,1.22E+08,0.49,2.00631922,2.232996511,2.232996511,5445284,423.5
09/06/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0.01,4920682.33,2.08E+09,0.0129,3.86E+08,0.0127,1.22E+08,0.48,2.229552393,2.172877126,2.172877126,5519984,425.48
10/06/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,-0.01,4782870.94,2.04E+09,0.0125,3.86E+08,0.0124,1.22E+08,0.49,2.155718437,2.107882114,2.107882114,4625681.5,430.77
11/06/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,-0.01,4631141.99,1.99E+09,0.0122,3.86E+08,0.012,1.22E+08,0.37,2.092797891,2.046311225,2.046311225,4578231.5,432.97
12/06/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,4681472.17,2.03E+09,0.0123,3.86E+08,0.0121,1.22E+08,0.45,2.038485729,1.980177454,1.980177454,4579831.5,429.92
15/06/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0.01,5100958.28,2.19E+09,0.0134,3.86E+08,0.0132,1.22E+08,0.58,2.175608706,2.249099771,2.249099771,4668581.5,423.67
16/06/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,5289595,2.24E+09,0.0139,3.86E+08,0.0137,1.22E+08,0.54,2.323164647,2.353260316,2.353260316,4701693,427.26
17/06/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0.01,5472665.37,2.34E+09,0.0144,3.87E+08,0.0142,1.22E+08,0.61,2.400468706,2.368570643,2.368570643,4755504,427.81
18/06/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,5060425.48,2.16E+09,0.0133,3.86E+08,0.0131,1.22E+08,0.57,2.231143563,2.242767342,2.242767342,4707250.5,439.39
19/06/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,5261348.56,2.31E+09,0.0138,3.86E+08,0.0136,1.22E+08,0.55,2.175175193,2.24547342,2.24547342,4684485,434.92
22/06/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,5591742.45,2.43E+09,0.0147,3.87E+08,0.0145,1.21E+08,0.45,2.075151422,2.149170713,2.149170713,4656385.5,436.29
23/06/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0.01,5373827.46,2.34E+09,0.0141,3.87E+08,0.0139,1.22E+08,0.46,1.986463029,2.093494011,2.093494011,4660785.5,445.99
24/06/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,5306695.86,2.37E+09,0.0139,3.86E+08,0.0137,1.22E+08,0.44,1.907276625,1.993082537,1.993082537,4633244,440.84
25/06/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0.03,5381234.97,2.37E+09,0.0141,3.87E+08,0.0139,1.22E+08,1.36,1.948203076,1.987598081,1.987598081,5553920,440.1
26/06/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,-0.01,5229075.89,2.30E+09,0.0137,3.86E+08,0.0135,1.22E+08,1.12,1.877274853,1.981531699,1.981531699,5490970,438.1
29/06/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,-0.03,5324937.28,2.33E+09,0.014,3.86E+08,0.0138,1.22E+08,0.52,1.884041215,1.975186645,1.975186645,5173520,429.86
30/06/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,-0.01,5398088.78,2.32E+09,0.0142,3.87E+08,0.014,1.22E+08,0.42,2.116264341,1.951490737,1.951490737,5112637.5,434.09
01/07/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,5404986,2.35E+09,0.0142,3.87E+08,0.014,1.22E+08,0.37,2.081343986,2.081343986,2.370184796,5076087.5,437.39
02/07/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0.01,5595932.87,2.45E+09,0.0146,3.89E+08,0.0144,1.21E+08,0.24,2.441533119,2.441533119,2.506474706,5131137.5,437.71
06/07/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,5623767.37,2.46E+09,0.0147,3.89E+08,0.0145,1.21E+08,0.33,2.846350139,2.846350139,2.618976429,5158972,436.04
07/07/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,-0.01,5323218.72,2.32E+09,0.0139,3.88E+08,0.0137,1.22E+08,0.25,3.399026448,3.399026448,3.088738677,5096022,436.72
08/07/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,5373789.48,2.35E+09,0.014,3.89E+08,0.0138,1.22E+08,0.31,2.857193471,2.857193471,2.597474097,5114594.5,429.7
09/07/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,5459855.73,2.35E+09,0.0142,3.89E+08,0.014,1.22E+08,0.43,2.796262195,2.796262195,2.621468537,5140294,434.39
10/07/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,5079185.27,2.21E+09,0.0133,3.88E+08,0.0131,1.22E+08,0.41,2.549267104,2.549267104,2.433984482,5072380.5,443.51
13/07/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,5249610.29,2.33E+09,0.0137,3.88E+08,0.0135,1.22E+08,0.48,2.66758792,2.576107693,2.458106214,5443655,455.57
14/07/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0.01,5238819.26,2.39E+09,0.0137,3.88E+08,0.0135,1.22E+08,0.5,1.920186982,2.349556067,2.349556067,5449485.5,465.57
15/07/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,5201838.03,2.42E+09,0.0136,3.88E+08,0.0134,1.22E+08,0.5,1.725243308,2.128724322,2.128724322,5449802,461.19
16/07/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0.01,5801062,2.68E+09,0.0151,3.89E+08,0.0149,1.21E+08,0.69,1.926196995,2.280584808,2.280584808,5581602,475.48
17/07/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0.01,5594488.15,2.66E+09,0.0146,3.89E+08,0.0144,1.21E+08,0.82,1.702667864,1.984641531,1.984641531,5679931,483.01
20/07/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,-0.01,5681862.48,2.74E+09,0.0148,3.89E+08,0.0146,1.21E+08,0.77,1.63720731,1.715481731,1.715481731,5621319.5,488.1
21/07/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0.01,5739730.47,2.80E+09,0.015,3.89E+08,0.0148,1.21E+08,1.09,1.352611339,1.595680693,1.595680693,5680269.5,488
22/07/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0.03,5551369.68,2.71E+09,0.0145,3.89E+08,0.0143,1.21E+08,1.24,1.35671099,1.555092633,1.555092633,5893119.5,488.27
23/07/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0.01,5269322.83,2.57E+09,0.0138,3.88E+08,0.0136,1.22E+08,1.63,1.327394348,1.446433186,1.446433186,6006939,482.18
24/07/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,-0.02,5450898.68,2.63E+09,0.0142,3.89E+08,0.014,1.22E+08,0.53,1.173023841,1.252135729,1.252135729,5830094.5,529.42
27/07/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,-0.01,5129620.22,2.72E+09,0.0134,3.88E+08,0.0132,1.22E+08,0.44,0.755075013,0.813693173,0.813693173,5997413.5,531.41
28/07/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0.01,5185553.04,2.76E+09,0.0135,3.88E+08,0.0134,1.22E+08,0.37,0.624464555,0.778899737,0.778899737,5948691,526.03
29/07/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,5138252.15,2.70E+09,0.0134,3.88E+08,0.0132,1.22E+08,0.39,0.652807053,0.76562072,0.76562072,5961891,529
30/07/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,-0.02,5153166.84,2.73E+09,0.0134,3.88E+08,0.0133,1.22E+08,0.37,0.700518791,0.759186528,0.759186528,5902603.5,536.76
31/07/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,-0.01,5262994.04,2.82E+09,0.0137,3.88E+08,0.0135,1.22E+08,0.57,0.727934593,0.779414611,0.779414611,5850783.5,536.15
03/08/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0.01,5094948,2.73E+09,0.0133,3.88E+08,0.0131,1.22E+08,0.52,0.706600521,0.776451354,0.776451354,5892763.5,535.03
04/08/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.17,0.01,5385748.76,2.88E+09,0.014,3.90E+08,0.0138,1.22E+08,0.42,1.228707365,0.843102348,0.843102348,5966108.5,531.9
05/08/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.18,0,5306666.3,2.82E+09,0.0138,3.89E+08,0.0136,1.22E+08,0.42,1.270658794,0.833950226,0.833950226,5945842.5,537.01
06/08/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.18,0,5299106.29,2.85E+09,0.0138,3.89E+08,0.0136,1.22E+08,0.38,1.319682269,0.835724427,0.835724427,5943713.5,529.46
07/08/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.2,0,5280506.29,2.80E+09,0.0137,3.89E+08,0.0136,1.22E+08,0.36,1.484694991,0.912739777,0.912739777,5925113.5,522.62
10/08/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.15,0,5150260.57,2.69E+09,0.0134,3.89E+08,0.0132,1.22E+08,0.34,1.517620024,1.290365558,1.290365558,5905563.5,524
11/08/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.14,0,5283955.11,2.77E+09,0.0138,3.89E+08,0.0136,1.22E+08,0.33,1.647480232,1.508057247,1.508057247,5939233,527.46
12/08/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.15,0,5241582.42,2.76E+09,0.0136,3.89E+08,0.0135,1.22E+08,0.27,1.673834975,1.615694389,1.615694389,5130467.5,525.91
13/08/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.17,0,5162096.9,2.71E+09,0.0134,3.89E+08,0.0133,1.22E+08,0.26,1.592314865,1.578443339,1.578443339,5110117.5,529.66
14/08/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.11,0,4993493.21,2.64E+09,0.013,3.89E+08,0.0128,1.22E+08,0.27,1.547406997,1.567525883,1.567525883,5067202,531.52
17/08/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.15,-0.01,4982480,2.65E+09,0.013,3.89E+08,0.0128,1.22E+08,0.24,1.602324208,1.616371599,1.616371599,5064207.5,535.22
18/08/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.2,0,4684086.78,2.51E+09,0.0122,3.89E+08,0.012,1.22E+08,0.24,1.674989051,1.541196221,1.541196221,5018977,535.02
19/08/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.18,0.01,4798397.63,2.57E+09,0.0125,3.89E+08,0.0123,1.22E+08,0.32,1.781872612,1.624962073,1.624962073,5063177,532.92
20/08/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.19,0,4906204.69,2.61E+09,0.0128,3.89E+08,0.0126,1.22E+08,0.23,1.853644053,1.69389866,1.69389866,5105702,515.78
21/08/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.15,0,4829639.56,2.49E+09,0.0126,3.89E+08,0.0124,1.22E+08,0.26,1.682334056,1.634312277,1.634312277,5098752,494.47
24/08/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.11,0.01,4777860.59,2.36E+09,0.0124,3.89E+08,0.0123,1.22E+08,0.26,1.415859569,1.479728274,1.479728274,5097552,463.37
25/08/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.12,-0.02,4722911.47,2.19E+09,0.0123,3.89E+08,0.0121,1.22E+08,0.26,1.00526277,1.187543178,1.187543178,5094702,466.37
26/08/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.13,0.01,5013362.96,2.34E+09,0.013,3.89E+08,0.0129,1.22E+08,0.31,1.036172034,1.172081228,1.172081228,5104724.5,500.77
27/08/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.19,0.03,5930151.04,2.97E+09,0.0154,3.90E+08,0.0152,1.21E+08,0.42,1.179334888,1.314390422,1.314390422,5371774.5,518.37
28/08/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.19,0.01,6427684.55,3.33E+09,0.0167,3.91E+08,0.0165,1.21E+08,0.84,1.175081805,1.329781672,1.329781672,5524852,518.01
31/08/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.15,0,6314347.64,3.27E+09,0.0164,3.90E+08,0.0162,1.21E+08,0.72,1.136816987,1.286324366,1.286324366,5506802,512.89
01/09/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.19,0,6390982,3.28E+09,0.0166,3.91E+08,0.0164,1.21E+08,0.78,1.127850938,1.290875117,1.290875117,5541894.5,496.54
02/09/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.19,0.02,6905714.96,3.43E+09,0.018,3.91E+08,0.0177,1.20E+08,1.27,1.27668843,1.346088426,1.346088426,5597444.5,510.55
03/09/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.15,0,6933880.04,3.54E+09,0.0181,3.91E+08,0.0177,1.20E+08,1.23,1.334378179,1.316097368,1.316097368,5562634.5,504.72
04/09/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.16,0,7114444.9,3.59E+09,0.0185,3.91E+08,0.0182,1.20E+08,1.29,1.643875111,1.383410054,1.383410054,5569064,499
08/09/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.16,0,7480416.01,3.73E+09,0.0195,3.92E+08,0.0191,1.20E+08,1.19,1.89162215,1.577717126,1.577717126,5622467.5,517.54
09/09/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.18,0,7680647.19,3.98E+09,0.02,3.92E+08,0.0196,1.19E+08,1.49,2.278359835,1.867590979,1.867590979,5632493,516.89
10/09/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.16,0.01,8267432.85,4.27E+09,0.0215,3.92E+08,0.0211,1.19E+08,1.74,2.352766383,2.076342426,2.076342426,5736466,522.24
11/09/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.17,-0.02,7602487.28,3.97E+09,0.0198,3.92E+08,0.0194,1.19E+08,1.42,2.201693498,2.109772538,2.109772538,6386382.5,529.44
14/09/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.16,0,7774994.5,4.12E+09,0.0202,3.92E+08,0.0198,1.19E+08,1.46,2.312563131,2.345540257,2.345540257,6391304.5,521.38
15/09/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.19,0,7922807.41,4.13E+09,0.0206,3.92E+08,0.0202,1.19E+08,1.93,2.314526603,2.362793995,2.362793995,6390461.5,522.37
16/09/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.17,0,8203572,4.29E+09,0.0214,3.92E+08,0.0209,1.19E+08,1.86,2.46337165,2.456515256,2.456515256,6419729.5,527.39
17/09/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.19,0,8254229.62,4.35E+09,0.0215,3.92E+08,0.021,1.19E+08,1.74,2.598690874,2.597022103,2.597022103,6363703,538.87
18/09/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.18,-0.01,7804043.42,4.21E+09,0.0203,3.92E+08,0.0199,1.19E+08,1.64,2.364539205,2.42017286,2.42017286,6233082,540.26
21/09/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.17,0,7778431.83,4.20E+09,0.0203,3.92E+08,0.0199,1.19E+08,1.49,2.164205568,2.206259902,2.206259902,6194334,548.39
22/09/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.18,0,7918189.16,4.34E+09,0.0206,3.92E+08,0.0202,1.19E+08,1.43,2.173154135,2.208885365,2.208885365,6188989,538.4
23/09/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.19,0.01,8655375.82,4.66E+09,0.0225,3.93E+08,0.022,1.18E+08,1.62,2.357166365,2.412440523,2.412440523,6301261,536.07
24/09/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.18,-0.04,7082189.83,3.80E+09,0.0184,3.91E+08,0.0181,1.20E+08,1.24,2.027744548,2.09873754,2.09873754,5954458,533.75
25/09/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.18,0.01,7954263.28,4.25E+09,0.0207,3.92E+08,0.0203,1.19E+08,1.58,2.247611471,2.294279743,2.294279743,7872050.5,524.25
28/09/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.21,-0.04,6620261.58,3.47E+09,0.0172,3.91E+08,0.0169,1.20E+08,1.14,1.796729425,1.866275529,1.866275529,7586203.5,504.06
29/09/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.18,0,6723982.83,3.39E+09,0.0175,3.91E+08,0.0172,1.20E+08,0.85,1.806783525,1.779895136,1.779895136,7573195.5,496.07
30/09/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.16,0.01,7279160.26,3.61E+09,0.019,3.91E+08,0.0186,1.20E+08,0.83,1.902220409,1.848956898,1.848956898,7638195.5,511.89
01/10/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.17,0,7308021,3.74E+09,0.019,3.91E+08,0.0187,1.20E+08,0.83,1.898721381,1.777203563,1.777203563,7606721.5,520.72
02/10/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.19,0.01,6907083.52,3.60E+09,0.0179,3.92E+08,0.0176,1.20E+08,1.17,1.766714529,1.696242751,1.696242751,7741971.5,532.54
05/10/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.16,0,7422275.63,3.95E+09,0.0193,3.93E+08,0.0189,1.20E+08,1,1.853682785,1.895486914,1.895486914,7712121.5,543.68
06/10/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.14,-0.01,7458378.05,4.05E+09,0.0194,3.93E+08,0.019,1.20E+08,0.91,1.74435197,1.899465856,1.899465856,7681921.5,537.48
07/10/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.19,0.02,7301315.32,3.92E+09,0.019,3.92E+08,0.0186,1.20E+08,0.87,1.692251446,1.826633503,1.826633503,7714033,541.94
08/10/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.19,0,7053077.03,3.82E+09,0.0183,3.92E+08,0.018,1.20E+08,0.92,1.658864865,1.697656939,1.697656939,7849957,533.16
09/10/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.19,0.01,7049482.06,3.76E+09,0.0183,3.92E+08,0.018,1.20E+08,0.99,1.695815277,1.650104423,1.650104423,7965540.5,539.8
12/10/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.16,0.13,6933001.71,3.74E+09,0.018,3.92E+08,0.0177,1.20E+08,0.92,1.715254831,1.641810218,1.641810218,7593606,550.19
13/10/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.13,-0.13,6691059.24,3.68E+09,0.0174,3.92E+08,0.0171,1.20E+08,0.91,1.765383446,1.690969791,1.690969791,7593606,548.9
14/10/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.2,0.01,6959911.95,3.82E+09,0.0181,3.92E+08,0.0178,1.20E+08,0.98,1.897252125,1.82915477,1.82915477,7525609.5,544.83
15/10/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.18,0,7081266.48,3.86E+09,0.0184,3.92E+08,0.0181,1.20E+08,0.96,1.936030153,1.881951639,1.881951639,7483262.5,562.44
16/10/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.19,-0.01,6852066,3.85E+09,0.0178,3.92E+08,0.0175,1.20E+08,0.91,1.779373335,1.766187122,1.766187122,7476562.5,570.76
19/10/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.17,0,6534437.29,3.73E+09,0.017,3.92E+08,0.0167,1.20E+08,0.83,1.709750496,1.69664829,1.69664829,7504441,573.15
20/10/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.14,0.01,6787691.15,3.89E+09,0.0176,3.92E+08,0.0173,1.20E+08,0.79,1.776537424,1.718495926,1.718495926,7563791,560.88
21/10/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.17,0,7051361.8,3.95E+09,0.0183,3.92E+08,0.018,1.20E+08,0.85,1.809986527,1.794397167,1.794397167,7603841,555.77
22/10/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.17,0.01,6845310.94,3.80E+09,0.0178,3.92E+08,0.0175,1.20E+08,0.95,1.787735553,1.762160787,1.762160787,7689635.5,563.91
23/10/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.17,-0.01,6950425.19,3.92E+09,0.018,3.92E+08,0.0177,1.20E+08,0.87,1.560333669,1.656873085,1.656873085,7587330,599.03
26/10/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.15,0,6905678.69,4.14E+09,0.0179,3.92E+08,0.0176,1.20E+08,0.74,1.273223197,1.406326992,1.406326992,7505137,608.61
27/10/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.18,0.02,6535855.08,3.98E+09,0.017,3.92E+08,0.0167,1.20E+08,0.9,1.12606119,1.291722787,1.291722787,7030253,611.01
28/10/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.19,0,6557517.91,4.01E+09,0.017,3.92E+08,0.0167,1.20E+08,0.99,1.188812217,1.274614703,1.274614703,7040453.5,617.1
29/10/2015,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.19,0.01,7036296.96,4.34E+09,0.0183,3.92E+08,0.0179,1.20E+08,1.59,1.323284549,1.358589289,1.358589289,7156179,626.55
